movieId,title,release_date,genres
815,Movie 826: Thriller Story (1992),01-Jan-1996,Crime|Mystery|War
816,Movie 827: Animation Story (1996),01-Jan-1998,Adventure|Crime
817,Movie 828: Comedy Story (1995),01-Jan-1995,Comedy|Crime|Western
818,Movie 829: Action Story (1996),01-Jan-1992,Adventure|Film-Noir|Romance
819,Movie 830: Animation Story (1994),01-Jan-1994,Crime|Film-Noir|Sci-Fi
820,Movie 831: Mystery Story (1991),01-Jan-1991,Documentary
821,Movie 832: Romance Story (1995),01-Jan-1990,Action|Fantasy|Sci-Fi
822,Movie 833: Sci-Fi Story (1996),01-Jan-1997,Action|Western
823,Movie 834: Thriller Story (1991),01-Jan-1997,Documentary
824,Movie 835: Action Story (1997),01-Jan-1997,Romance|Sci-Fi
825,Movie 836: Sci-Fi Story (1998),01-Jan-1991,Action|Drama|Fantasy
826,Movie 837: Comedy Story (1993),01-Jan-1998,Adventure
827,Movie 838: Romance Story (1997),01-Jan-1992,Adventure
828,Movie 839: Comedy Story (1996),01-Jan-1995,Comedy
829,Movie 840: Action Story (1992),01-Jan-1990,Animation|Film-Noir|Horror
830,Movie 841: Romance Story (1990),01-Jan-1990,Romance
831,Movie 842: Comedy Story (1997),01-Jan-1992,Film-Noir
832,Movie 843: Thriller Story (1991),01-Jan-1998,Sci-Fi
833,Movie 844: Drama Story (1998),01-Jan-1995,Animation
834,Movie 845: Mystery Story (1996),01-Jan-1994,Musical|Mystery
835,Movie 846: Animation Story (1995),01-Jan-1991,Animation|Western
836,Movie 847: Documentary Story (1996),01-Jan-1994,Children|Comedy
837,Movie 848: Horror Story (1992),01-Jan-1994,Horror|Thriller
838,Movie 849: Mystery Story (1991),01-Jan-1995,Documentary|Romance|War
839,Movie 850: Romance Story (1996),01-Jan-1993,Adventure|Animation|Children
840,Movie 851: Sci-Fi Story (1990),01-Jan-1997,Film-Noir|Horror|Romance
841,Movie 852: Mystery Story (1993),01-Jan-1994,Comedy|Musical|Thriller
842,Movie 853: Thriller Story (1997),01-Jan-1998,Crime|Thriller|Western
843,Movie 854: Comedy Story (1995),01-Jan-1993,Action|Documentary|Film-Noir
844,Movie 855: Animation Story (1995),01-Jan-1991,Sci-Fi
845,Movie 856: Action Story (1995),01-Jan-1991,Documentary|Romance|War
846,Movie 857: Romance Story (1996),01-Jan-1990,Documentary|Musical
847,Movie 858: Comedy Story (1993),01-Jan-1990,Documentary|Fantasy|Film-Noir
848,Movie 859: Comedy Story (1997),01-Jan-1991,Film-Noir|War
849,Movie 860: Documentary Story (1993),01-Jan-1998,Action|Children
850,Movie 861: Action Story (1990),01-Jan-1995,Action|Mystery
851,Movie 862: Thriller Story (1995),01-Jan-1992,Horror
852,Movie 863: Documentary Story (1992),01-Jan-1995,Adventure|Thriller|Western
853,Movie 864: Comedy Story (1993),01-Jan-1992,Comedy|Sci-Fi
854,Movie 865: Thriller Story (1998),01-Jan-1998,Romance|Sci-Fi
855,Movie 866: Thriller Story (1993),01-Jan-1990,Action|Film-Noir|Horror
856,Movie 867: Drama Story (1995),01-Jan-1993,Animation|Horror|Musical
857,Movie 868: Romance Story (1990),01-Jan-1992,Action|Horror
858,Movie 869: Drama Story (1992),01-Jan-1996,Crime|Mystery|Western
859,Movie 870: Romance Story (1998),01-Jan-1992,Children|Film-Noir|Horror
860,Movie 871: Comedy Story (1992),01-Jan-1990,Animation|Romance
861,Movie 872: Drama Story (1990),01-Jan-1997,Musical
862,Movie 873: Sci-Fi Story (1990),01-Jan-1997,Documentary|War
863,Movie 874: Documentary Story (1993),01-Jan-1994,Children
864,Movie 875: Action Story (1995),01-Jan-1995,Documentary
865,Movie 876: Romance Story (1992),01-Jan-1991,Action|War
866,Movie 877: Drama Story (1990),01-Jan-1997,Comedy|Documentary|Horror
867,Movie 878: Animation Story (1996),01-Jan-1997,Film-Noir|Horror|War
868,Movie 879: Comedy Story (1991),01-Jan-1992,War
869,Movie 880: Mystery Story (1997),01-Jan-1992,Adventure
870,Movie 881: Animation Story (1995),01-Jan-1997,Children|War
871,Movie 882: Mystery Story (1991),01-Jan-1990,Adventure|Animation
872,Movie 883: Thriller Story (1998),01-Jan-1995,Adventure|Children
873,Movie 884: Animation Story (1990),01-Jan-1998,Action|Film-Noir|Western
874,Movie 885: Mystery Story (1994),01-Jan-1993,Documentary|Western
875,Movie 886: Action Story (1990),01-Jan-1994,Horror|Western
876,Movie 887: Horror Story (1997),01-Jan-1997,Horror|Thriller
877,Movie 888: Comedy Story (1996),01-Jan-1991,Comedy|Crime
878,Movie 889: Mystery Story (1997),01-Jan-1994,Action
879,Movie 890: Comedy Story (1991),01-Jan-1998,Children|Documentary|Musical
880,Movie 891: Documentary Story (1995),01-Jan-1998,Comedy|Fantasy
881,Movie 892: Comedy Story (1992),01-Jan-1994,Animation|Crime|Drama
882,Movie 893: Romance Story (1992),01-Jan-1994,Adventure|Horror|Sci-Fi
883,Movie 894: Sci-Fi Story (1998),01-Jan-1992,Thriller
884,Movie 895: Documentary Story (1996),01-Jan-1990,Mystery
885,Movie 896: Romance Story (1998),01-Jan-1990,Romance
886,Movie 897: Animation Story (1997),01-Jan-1996,Sci-Fi
887,Movie 898: Comedy Story (1996),01-Jan-1995,Documentary|Horror
888,Movie 899: Animation Story (1991),01-Jan-1998,Sci-Fi
889,Movie 900: Horror Story (1993),01-Jan-1992,Horror|Thriller
890,Movie 901: Thriller Story (1997),01-Jan-1991,Children|Sci-Fi|Western
891,Movie 902: Sci-Fi Story (1996),01-Jan-1994,Drama|Sci-Fi|Thriller
892,Movie 903: Horror Story (1997),01-Jan-1993,Horror|Thriller
893,Movie 904: Comedy Story (1996),01-Jan-1992,Fantasy|Musical|Mystery
894,Movie 905: Horror Story (1995),01-Jan-1992,Horror|Thriller
895,Movie 906: Romance Story (1995),01-Jan-1995,Sci-Fi|Thriller
896,Movie 907: Drama Story (1995),01-Jan-1990,Thriller
897,Movie 908: Comedy Story (1997),01-Jan-1991,Sci-Fi|Thriller
898,Movie 909: Comedy Story (1991),01-Jan-1992,Comedy|Musical
899,Movie 910: Horror Story (1991),01-Jan-1998,Horror|Thriller
900,Movie 911: Sci-Fi Story (1991),01-Jan-1991,Children|Horror
901,Movie 912: Animation Story (1992),01-Jan-1998,Animation|Film-Noir|Sci-Fi
902,Movie 913: Documentary Story (1990),01-Jan-1996,Drama|Romance|War
903,Movie 914: Animation Story (1998),01-Jan-1998,Thriller
904,Movie 915: Comedy Story (1995),01-Jan-1996,Horror
905,Movie 916: Sci-Fi Story (1996),01-Jan-1993,Horror|Romance|Western
906,Movie 917: Action Story (1996),01-Jan-1998,Animation|Crime|Drama
907,Movie 918: Documentary Story (1994),01-Jan-1997,Sci-Fi
908,Movie 919: Sci-Fi Story (1994),01-Jan-1995,Children|Crime|Sci-Fi
909,Movie 920: Documentary Story (1991),01-Jan-1994,Animation|Children
910,Movie 921: Thriller Story (1998),01-Jan-1996,Adventure|Thriller
911,Movie 922: Mystery Story (1992),01-Jan-1991,Comedy
912,Movie 923: Comedy Story (1993),01-Jan-1990,Comedy
913,Movie 924: Animation Story (1995),01-Jan-1997,Film-Noir|Mystery|Sci-Fi
914,Movie 925: Comedy Story (1995),01-Jan-1993,Horror
915,Movie 926: Documentary Story (1994),01-Jan-1994,Film-Noir|Musical|Romance
916,Movie 927: Horror Story (1993),01-Jan-1991,Horror|Thriller
917,Movie 928: Documentary Story (1998),01-Jan-1990,Comedy|Mystery|War
918,Movie 929: Action Story (1998),01-Jan-1994,Musical
919,Movie 930: Action Story (1994),01-Jan-1998,Action
920,Movie 931: Romance Story (1992),01-Jan-1998,Children|Film-Noir
921,Movie 932: Sci-Fi Story (1994),01-Jan-1990,Romance
922,Movie 933: Action Story (1995),01-Jan-1996,Horror|Mystery|War
923,Movie 934: Drama Story (1992),01-Jan-1996,Documentary|Western
924,Movie 935: Comedy Story (1996),01-Jan-1992,Comedy|Documentary
925,Movie 936: Action Story (1992),01-Jan-1998,Musical|Romance
926,Movie 937: Animation Story (1991),01-Jan-1992,Comedy|Western
927,Movie 938: Horror Story (1993),01-Jan-1990,Horror|Thriller
928,Movie 939: Mystery Story (1996),01-Jan-1991,Action|Comedy|Thriller
929,Movie 940: Drama Story (1995),01-Jan-1996,Animation
930,Movie 941: Romance Story (1995),01-Jan-1992,Romance|Sci-Fi|Western
931,Movie 942: Documentary Story (1995),01-Jan-1992,Romance|War
932,Movie 943: Action Story (1991),01-Jan-1998,Musical|Mystery
933,Movie 944: Drama Story (1992),01-Jan-1993,Romance
934,Movie 945: Comedy Story (1990),01-Jan-1990,Drama|Fantasy|Thriller
935,Movie 946: Mystery Story (1994),01-Jan-1996,Adventure|Musical|War
936,Movie 947: Mystery Story (1996),01-Jan-1997,Children|Musical|Thriller
937,Movie 948: Horror Story (1997),01-Jan-1991,Horror|Thriller
938,Movie 949: Thriller Story (1994),01-Jan-1992,Fantasy|Sci-Fi|War
939,Movie 950: Comedy Story (1998),01-Jan-1998,War
940,Movie 951: Horror Story (1995),01-Jan-1991,Horror|Thriller
941,Movie 952: Romance Story (1991),01-Jan-1993,Animation|Film-Noir
942,Movie 953: Animation Story (1997),01-Jan-1990,Action|Western
943,Movie 954: Action Story (1994),01-Jan-1997,Thriller|War
944,Movie 955: Horror Story (1993),01-Jan-1995,Horror|Thriller
945,Movie 956: Action Story (1990),01-Jan-1996,Film-Noir|Western
946,Movie 957: Romance Story (1993),01-Jan-1992,Film-Noir
947,Movie 958: Drama Story (1993),01-Jan-1994,Thriller
948,Movie 959: Romance Story (1994),01-Jan-1992,Action|Adventure|Film-Noir
949,Movie 960: Comedy Story (1995),01-Jan-1994,Animation|Comedy
950,Movie 961: Mystery Story (1990),01-Jan-1998,Fantasy
951,Movie 962: Drama Story (1996),01-Jan-1994,Fantasy
952,Movie 963: Horror Story (1992),01-Jan-1994,Horror|Thriller
953,Movie 964: Thriller Story (1998),01-Jan-1994,Children
954,Movie 965: Animation Story (1998),01-Jan-1992,Comedy|Musical|Sci-Fi
955,Movie 966: Comedy Story (1995),01-Jan-1992,Drama|Thriller
956,Movie 967: Action Story (1996),01-Jan-1992,Adventure|Animation|Horror
957,Movie 968: Action Story (1996),01-Jan-1992,Comedy|Romance|Thriller
958,Movie 969: Comedy Story (1997),01-Jan-1996,Sci-Fi
959,Movie 970: Documentary Story (1995),01-Jan-1992,Musical
960,Movie 971: Documentary Story (1996),01-Jan-1990,Adventure|Children|Fantasy
961,Movie 972: Horror Story (1996),01-Jan-1992,Horror|Thriller
962,Movie 973: Comedy Story (1994),01-Jan-1997,Film-Noir|Thriller
963,Movie 974: Action Story (1996),01-Jan-1997,Drama|Mystery|Western
964,Movie 975: Drama Story (1995),01-Jan-1996,Comedy|Fantasy
965,Movie 976: Sci-Fi Story (1997),01-Jan-1998,Action|Film-Noir
966,Movie 977: Horror Story (1991),01-Jan-1997,Horror|Thriller
967,Movie 978: Thriller Story (1991),01-Jan-1996,Adventure|Horror|War
968,Movie 979: Documentary Story (1996),01-Jan-1991,Fantasy|Musical|Romance
969,Movie 980: Animation Story (1996),01-Jan-1995,Children|Fantasy
970,Movie 981: Horror Story (1991),01-Jan-1994,Horror|Thriller
971,Movie 982: Sci-Fi Story (1994),01-Jan-1996,Documentary|Drama
972,Movie 983: Sci-Fi Story (1993),01-Jan-1998,Crime|Horror
973,Movie 984: Comedy Story (1992),01-Jan-1998,Action
974,Movie 985: Comedy Story (1998),01-Jan-1991,Romance
975,Movie 986: Animation Story (1998),01-Jan-1991,Children|Musical|Sci-Fi
976,Movie 987: Sci-Fi Story (1993),01-Jan-1993,Documentary|Fantasy|Film-Noir
977,Movie 988: Drama Story (1995),01-Jan-1990,Animation
978,Movie 989: Comedy Story (1993),01-Jan-1990,Children|Documentary|War
979,Movie 990: Romance Story (1992),01-Jan-1991,Comedy|Crime|Mystery
980,Movie 991: Drama Story (1993),01-Jan-1991,Crime|Fantasy|Film-Noir
981,Movie 992: Comedy Story (1992),01-Jan-1997,Animation|Fantasy|Sci-Fi
982,Movie 993: Mystery Story (1992),01-Jan-1996,Crime|Fantasy|Horror
983,Movie 994: Documentary Story (1997),01-Jan-1991,Adventure|Mystery
984,Movie 995: Documentary Story (1997),01-Jan-1996,Adventure|Fantasy
985,Movie 996: Sci-Fi Story (1995),01-Jan-1994,Sci-Fi
986,Movie 997: Mystery Story (1992),01-Jan-1991,Documentary|Mystery
987,Movie 998: Mystery Story (1991),01-Jan-1992,Children|Comedy|Thriller
988,Movie 999: Romance Story (1997),01-Jan-1998,Children|Documentary
989,Movie 1000: Documentary Story (1994),01-Jan-1997,Adventure|Children|Fantasy
990,Movie 1001: Sci-Fi Story (1990),01-Jan-1991,Fantasy
991,Movie 1002: Comedy Story (1998),01-Jan-1997,Thriller
992,Movie 1003: Mystery Story (1994),01-Jan-1992,Action|Adventure|Mystery
993,Movie 1004: Action Story (1997),01-Jan-1994,Horror
994,Movie 1005: Sci-Fi Story (1990),01-Jan-1996,Action|Thriller|War
995,Movie 1006: Comedy Story (1994),01-Jan-1997,Animation|Mystery
996,Movie 1007: Documentary Story (1991),01-Jan-1998,Action
997,Movie 1008: Horror Story (1998),01-Jan-1996,Horror|Thriller
998,Movie 1009: Documentary Story (1997),01-Jan-1997,Western
999,Movie 1010: Action Story (1998),01-Jan-1995,Film-Noir|Mystery
1000,Movie 1011: Documentary Story (1997),01-Jan-1990,Animation|Horror|Musical
1001,Movie 1012: Sci-Fi Story (1993),01-Jan-1991,Documentary|Film-Noir
1002,Movie 1013: Animation Story (1997),01-Jan-1992,Adventure|Documentary|Mystery
1003,Movie 1014: Action Story (1992),01-Jan-1994,Children|Musical|Mystery
1004,Movie 1015: Comedy Story (1997),01-Jan-1997,Sci-Fi
1005,Movie 1016: Comedy Story (1995),01-Jan-1993,Adventure
1006,Movie 1017: Drama Story (1998),01-Jan-1993,Drama
1007,Movie 1018: Thriller Story (1990),01-Jan-1997,Animation|Film-Noir
1008,Movie 1019: Mystery Story (1997),01-Jan-1997,Action|Adventure|Sci-Fi
1009,Movie 1020: Animation Story (1998),01-Jan-1995,Horror
1010,Movie 1021: Sci-Fi Story (1992),01-Jan-1990,Children|Documentary
1011,Movie 1022: Romance Story (1995),01-Jan-1998,Comedy|Western
1012,Movie 1023: Horror Story (1996),01-Jan-1993,Horror|Thriller
1013,Movie 1024: Documentary Story (1995),01-Jan-1991,Comedy
1014,Movie 1025: Sci-Fi Story (1990),01-Jan-1997,Action|Adventure|Thriller
1015,Movie 1026: Sci-Fi Story (1991),01-Jan-1993,Action|Comedy|Crime
1016,Movie 1027: Animation Story (1991),01-Jan-1990,Children|Sci-Fi
1017,Movie 1028: Romance Story (1996),01-Jan-1992,Animation|Children|War
1018,Movie 1029: Documentary Story (1994),01-Jan-1997,Animation|Documentary|Drama
1019,Movie 1030: Sci-Fi Story (1992),01-Jan-1996,Horror|Mystery
1020,Movie 1031: Documentary Story (1991),01-Jan-1991,Comedy|Horror|Western
1021,Movie 1032: Sci-Fi Story (1992),01-Jan-1993,Crime
1022,Movie 1033: Horror Story (1994),01-Jan-1995,Horror|Thriller
1023,Movie 1034: Documentary Story (1992),01-Jan-1991,Fantasy
1024,Movie 1035: Romance Story (1991),01-Jan-1992,Crime|Musical
1025,Movie 1036: Horror Story (1998),01-Jan-1998,Horror|Thriller
1026,Movie 1037: Drama Story (1995),01-Jan-1992,Adventure|Drama
1027,Movie 1038: Comedy Story (1998),01-Jan-1992,Mystery
1028,Movie 1039: Animation Story (1996),01-Jan-1992,Thriller
1029,Movie 1040: Action Story (1995),01-Jan-1991,Action
1030,Movie 1041: Romance Story (1995),01-Jan-1992,Film-Noir
1031,Movie 1042: Thriller Story (1992),01-Jan-1996,Comedy|Documentary|Thriller
1032,Movie 1043: Mystery Story (1995),01-Jan-1992,Fantasy|Sci-Fi|War
1033,Movie 1044: Thriller Story (1993),01-Jan-1996,Crime
1034,Movie 1045: Drama Story (1992),01-Jan-1990,Animation|Crime|Thriller
1035,Movie 1046: Romance Story (1991),01-Jan-1994,Action|Romance
1036,Movie 1047: Animation Story (1991),01-Jan-1998,Documentary
1037,Movie 1048: Animation Story (1998),01-Jan-1991,Children|Drama|Musical
1038,Movie 1049: Sci-Fi Story (1990),01-Jan-1997,Adventure|Documentary|Fantasy
1039,Movie 1050: Documentary Story (1992),01-Jan-1993,Comedy
1040,Movie 1051: Drama Story (1996),01-Jan-1997,Crime|Western
1041,Movie 1052: Drama Story (1992),01-Jan-1990,Musical
1042,Movie 1053: Mystery Story (1992),01-Jan-1994,Romance
1043,Movie 1054: Horror Story (1990),01-Jan-1994,Horror|Thriller
1044,Movie 1055: Thriller Story (1995),01-Jan-1995,Adventure|Children|Sci-Fi
1045,Movie 1056: Documentary Story (1997),01-Jan-1990,Action|Crime|Western
1046,Movie 1057: Mystery Story (1994),01-Jan-1997,Animation|Children|Drama
1047,Movie 1058: Animation Story (1993),01-Jan-1997,Documentary|Horror|Romance
1048,Movie 1059: Romance Story (1993),01-Jan-1995,Children
1049,Movie 1060: Thriller Story (1997),01-Jan-1995,Children
1050,Movie 1061: Documentary Story (1995),01-Jan-1993,Documentary|Mystery|Romance
1051,Movie 1062: Mystery Story (1997),01-Jan-1993,Thriller
1052,Movie 1063: Horror Story (1994),01-Jan-1997,Horror|Thriller
1053,Movie 1064: Animation Story (1998),01-Jan-1990,Comedy|Documentary
1054,Movie 1065: Drama Story (1996),01-Jan-1997,Mystery
1055,Movie 1066: Documentary Story (1993),01-Jan-1995,Sci-Fi
1056,Movie 1067: Romance Story (1992),01-Jan-1993,Documentary|Fantasy|Musical
1057,Movie 1068: Mystery Story (1990),01-Jan-1995,Adventure
1058,Movie 1069: Animation Story (1995),01-Jan-1990,Children|Comedy
1059,Movie 1070: Animation Story (1991),01-Jan-1997,Crime|Romance
1060,Movie 1071: Romance Story (1991),01-Jan-1995,Film-Noir
1061,Movie 1072: Drama Story (1991),01-Jan-1992,Animation|Crime|Drama
1062,Movie 1073: Mystery Story (1994),01-Jan-1996,Documentary|Thriller|Western
1063,Movie 1074: Drama Story (1998),01-Jan-1997,Action|Romance
1064,Movie 1075: Comedy Story (1996),01-Jan-1993,Horror
1065,Movie 1076: Mystery Story (1993),01-Jan-1996,Action|Comedy|Drama
1066,Movie 1077: Action Story (1995),01-Jan-1996,Adventure
1067,Movie 1078: Action Story (1996),01-Jan-1997,Adventure|Romance|War
1068,Movie 1079: Animation Story (1996),01-Jan-1998,Children|Thriller
1069,Movie 1080: Thriller Story (1995),01-Jan-1997,Animation|Drama
1070,Movie 1081: Comedy Story (1996),01-Jan-1998,Romance
1071,Movie 1082: Thriller Story (1995),01-Jan-1993,Musical
1072,Movie 1083: Sci-Fi Story (1990),01-Jan-1994,Animation
1073,Movie 1084: Sci-Fi Story (1991),01-Jan-1990,Crime|Film-Noir
1074,Movie 1085: Drama Story (1992),01-Jan-1997,Action|Sci-Fi|War
1075,Movie 1086: Romance Story (1990),01-Jan-1992,Crime|Musical|Mystery
1076,Movie 1087: Drama Story (1997),01-Jan-1997,Action|Animation|Mystery
1077,Movie 1088: Mystery Story (1997),01-Jan-1995,Adventure|Film-Noir|Romance
1078,Movie 1089: Comedy Story (1990),01-Jan-1994,Animation|Documentary|Western
1079,Movie 1090: Romance Story (1990),01-Jan-1995,Adventure|Musical|War
1080,Movie 1091: Drama Story (1993),01-Jan-1990,Mystery
1081,Movie 1092: Documentary Story (1998),01-Jan-1995,Adventure|Musical
1082,Movie 1093: Horror Story (1998),01-Jan-1995,Horror|Thriller
1083,Movie 1094: Romance Story (1991),01-Jan-1992,Animation|Documentary|Western
1084,Movie 1095: Romance Story (1993),01-Jan-1992,Children|Drama
1085,Movie 1096: Action Story (1991),01-Jan-1997,Documentary|Drama|Horror
1086,Movie 1097: Horror Story (1993),01-Jan-1995,Horror|Thriller
1087,Movie 1098: Comedy Story (1997),01-Jan-1994,Adventure|Fantasy|Romance
1088,Movie 1099: Mystery Story (1991),01-Jan-1991,Musical|Sci-Fi
1089,Movie 1100: Action Story (1998),01-Jan-1997,Children|Thriller|War
1090,Movie 1101: Documentary Story (1998),01-Jan-1998,Film-Noir|Sci-Fi|Western
1091,Movie 1102: Drama Story (1993),01-Jan-1995,Animation|Documentary|Sci-Fi
1092,Movie 1103: Horror Story (1994),01-Jan-1991,Horror|Thriller
1093,Movie 1104: Documentary Story (1990),01-Jan-1991,Crime|Film-Noir
1094,Movie 1105: Thriller Story (1995),01-Jan-1991,Crime
1095,Movie 1106: Drama Story (1996),01-Jan-1994,Comedy
1096,Movie 1107: Animation Story (1991),01-Jan-1997,Documentary
1097,Movie 1108: Comedy Story (1995),01-Jan-1998,Action|Film-Noir|Romance
1098,Movie 1109: Animation Story (1998),01-Jan-1998,Thriller
1099,Movie 1110: Animation Story (1998),01-Jan-1995,Action|Sci-Fi
1100,Movie 1111: Action Story (1998),01-Jan-1994,Animation
1101,Movie 1112: Mystery Story (1996),01-Jan-1990,War
1102,Movie 1113: Horror Story (1990),01-Jan-1995,Horror|Thriller
1103,Movie 1114: Romance Story (1995),01-Jan-1996,Horror|Thriller|Western
1104,Movie 1115: Sci-Fi Story (1990),01-Jan-1998,Film-Noir|Sci-Fi|Western
1105,Movie 1116: Sci-Fi Story (1991),01-Jan-1992,Crime|Fantasy
1106,Movie 1117: Comedy Story (1993),01-Jan-1993,Film-Noir|Musical
1107,Movie 1118: Drama Story (1995),01-Jan-1990,Musical
1108,Movie 1119: Sci-Fi Story (1990),01-Jan-1994,Crime|Western
1109,Movie 1120: Sci-Fi Story (1998),01-Jan-1998,Crime|Western
1110,Movie 1121: Mystery Story (1992),01-Jan-1992,Drama
1111,Movie 1122: Drama Story (1997),01-Jan-1991,Horror
1112,Movie 1123: Comedy Story (1992),01-Jan-1992,Fantasy|Musical
1113,Movie 1124: Action Story (1997),01-Jan-1992,Western
1114,Movie 1125: Thriller Story (1994),01-Jan-1990,Comedy|Horror|Musical
1115,Movie 1126: Thriller Story (1990),01-Jan-1995,Crime|Western
1116,Movie 1127: Sci-Fi Story (1990),01-Jan-1998,Action|Children
1117,Movie 1128: Animation Story (1994),01-Jan-1996,Comedy|Sci-Fi
1118,Movie 1129: Animation Story (1996),01-Jan-1995,Action
1119,Movie 1130: Romance Story (1997),01-Jan-1998,Film-Noir|Horror|Thriller
1120,Movie 1131: Thriller Story (1990),01-Jan-1994,Comedy|Horror|Sci-Fi
1121,Movie 1132: Sci-Fi Story (1994),01-Jan-1991,Adventure|Comedy|Thriller
1122,Movie 1133: Sci-Fi Story (1990),01-Jan-1998,Film-Noir
1123,Movie 1134: Comedy Story (1994),01-Jan-1990,Drama|Sci-Fi
1124,Movie 1135: Horror Story (1995),01-Jan-1995,Horror|Thriller
1125,Movie 1136: Mystery Story (1996),01-Jan-1991,Adventure|Documentary
1126,Movie 1137: Sci-Fi Story (1996),01-Jan-1998,Fantasy
1127,Movie 1138: Mystery Story (1992),01-Jan-1993,Animation
1128,Movie 1139: Sci-Fi Story (1997),01-Jan-1998,Animation|War
1129,Movie 1140: Romance Story (1998),01-Jan-1996,Thriller
1130,Movie 1141: Horror Story (1991),01-Jan-1995,Horror|Thriller
1131,Movie 1142: Horror Story (1991),01-Jan-1998,Horror|Thriller
1132,Movie 1143: Animation Story (1992),01-Jan-1990,Comedy|Musical|Mystery
1133,Movie 1144: Sci-Fi Story (1994),01-Jan-1996,Musical|Mystery
1134,Movie 1145: Comedy Story (1991),01-Jan-1990,Musical|Western
1135,Movie 1146: Romance Story (1995),01-Jan-1994,Animation|Western
1136,Movie 1147: Mystery Story (1994),01-Jan-1993,Romance|Sci-Fi|Western
1137,Movie 1148: Drama Story (1996),01-Jan-1994,Romance
1138,Movie 1149: Sci-Fi Story (1997),01-Jan-1996,Animation
1139,Movie 1150: Action Story (1997),01-Jan-1992,Film-Noir
1140,Movie 1151: Documentary Story (1995),01-Jan-1997,Animation|Horror|Mystery
1141,Movie 1152: Romance Story (1996),01-Jan-1991,Romance
1142,Movie 1153: Comedy Story (1990),01-Jan-1994,Crime|Sci-Fi
1143,Movie 1154: Sci-Fi Story (1996),01-Jan-1992,Crime
1144,Movie 1155: Drama Story (1998),01-Jan-1996,Thriller|Western
1145,Movie 1156: Drama Story (1990),01-Jan-1990,Film-Noir|Thriller
1146,Movie 1157: Action Story (1997),01-Jan-1998,Action|Drama|Sci-Fi
1147,Movie 1158: Comedy Story (1992),01-Jan-1990,Fantasy
1148,Movie 1159: Sci-Fi Story (1993),01-Jan-1994,Children|Film-Noir|Thriller
1149,Movie 1160: Horror Story (1995),01-Jan-1996,Horror|Thriller
1150,Movie 1161: Documentary Story (1990),01-Jan-1992,Action|Drama
1151,Movie 1162: Mystery Story (1992),01-Jan-1991,Animation|Thriller
1152,Movie 1163: Sci-Fi Story (1995),01-Jan-1995,Fantasy|Romance|Thriller
1153,Movie 1164: Comedy Story (1997),01-Jan-1997,Action|Children|Musical
1154,Movie 1165: Animation Story (1992),01-Jan-1994,Adventure
1155,Movie 1166: Horror Story (1995),01-Jan-1992,Horror|Thriller
1156,Movie 1167: Romance Story (1995),01-Jan-1995,Comedy|Musical
1157,Movie 1168: Comedy Story (1993),01-Jan-1992,Fantasy
1158,Movie 1169: Drama Story (1990),01-Jan-1995,Adventure|Musical
1159,Movie 1170: Animation Story (1997),01-Jan-1994,Animation|War
1160,Movie 1171: Animation Story (1996),01-Jan-1998,Crime
1161,Movie 1172: Romance Story (1991),01-Jan-1991,Crime|Horror|War
1162,Movie 1173: Mystery Story (1994),01-Jan-1994,Children|Musical
1163,Movie 1174: Documentary Story (1993),01-Jan-1998,Action|Comedy|Musical
1164,Movie 1175: Mystery Story (1994),01-Jan-1992,Film-Noir|Musical|Thriller
1165,Movie 1176: Comedy Story (1993),01-Jan-1996,Children|Crime
1166,Movie 1177: Comedy Story (1992),01-Jan-1993,War
1167,Movie 1178: Drama Story (1997),01-Jan-1993,Western
1168,Movie 1179: Comedy Story (1997),01-Jan-1998,Children|Romance|Western
1169,Movie 1180: Sci-Fi Story (1995),01-Jan-1997,Children
1170,Movie 1181: Animation Story (1991),01-Jan-1992,Thriller
1171,Movie 1182: Romance Story (1998),01-Jan-1995,Comedy|Musical
1172,Movie 1183: Drama Story (1994),01-Jan-1997,Crime|Horror|War
1173,Movie 1184: Sci-Fi Story (1992),01-Jan-1994,Children
1174,Movie 1185: Thriller Story (1998),01-Jan-1993,Comedy
1175,Movie 1186: Thriller Story (1991),01-Jan-1993,Comedy|Documentary
1176,Movie 1187: Thriller Story (1992),01-Jan-1992,Romance
1177,Movie 1188: Action Story (1997),01-Jan-1991,Action
1178,Movie 1189: Animation Story (1995),01-Jan-1997,Adventure|Documentary
1179,Movie 1190: Mystery Story (1995),01-Jan-1991,War
1180,Movie 1191: Drama Story (1998),01-Jan-1990,Children|Fantasy
1181,Movie 1192: Comedy Story (1991),01-Jan-1990,Film-Noir
1182,Movie 1193: Horror Story (1994),01-Jan-1990,Horror|Thriller
1183,Movie 1194: Animation Story (1997),01-Jan-1991,Documentary
1184,Movie 1195: Horror Story (1996),01-Jan-1993,Horror|Thriller
1185,Movie 1196: Drama Story (1991),01-Jan-1992,Action|Animation|Musical
1186,Movie 1197: Comedy Story (1995),01-Jan-1992,Fantasy|Musical|War
1187,Movie 1198: Mystery Story (1997),01-Jan-1992,Animation|Drama|War
1188,Movie 1199: Sci-Fi Story (1998),01-Jan-1991,Action|Documentary|War
1189,Movie 1200: Animation Story (1992),01-Jan-1993,Action|Crime
1190,Movie 1201: Drama Story (1992),01-Jan-1991,War
1191,Movie 1202: Animation Story (1996),01-Jan-1997,Crime|Sci-Fi
1192,Movie 1203: Comedy Story (1990),01-Jan-1991,Musical
